GEO_ID,FIPS_State,FIPS_County,NAME,County,State,Stabr,Population_2019,Unemployment rate 2019,Percent w/o Health insurance,"MOE, % w/o health ins.",Poverty Rate (%),"MOE, Poverty Rate (%)",Percent received SNAP (2018),MOE SNAP,Percent with no home computer (2018),MOE No Computer,Percent with no home Internet (2018),MOE no Internet,Percent with home Broadband (2018),MOE Broadband,Number of Broadband providers (2019),"Population for whom broadband available, 2019 (%)","Lowest broadband cost per month, 2019 ($)"
0500000US19163,19,163,"Scott County, Iowa",Scott,Iowa,IA,172943,3.3     ,4.9     ,0.6     ,12.1     ,0.8     ,10.1,0.7,14.3,1.0,20.4,1.0,78.9,1.0,3,71.2,70.00
0500000US19165,19,165,"Shelby County, Iowa",Shelby,Iowa,IA,11454,2.1     ,5.1     ,1.6     ,8.7     ,2.1     ,10.5,2.5,16.1,2.2,23.5,3.0,75.6,3.0,3,74.4,74.95
0500000US19167,19,167,"Sioux County, Iowa",Sioux,Iowa,IA,34855,1.9     ,4.2     ,1.0     ,6.8     ,1.4     ,5.6,1.5,10.1,1.2,13.9,1.4,85.5,1.4,4,56.5,61.00
0500000US19169,19,169,"Story County, Iowa",Story,Iowa,IA,97117,1.9     ,4.6     ,0.7     ,21.5     ,1.3     ,6.3,0.9,5.4,0.8,18.8,1.3,80.7,1.3,4,40.3,69.97
0500000US19171,19,171,"Tama County, Iowa",Tama,Iowa,IA,16854,3.1     ,5.8     ,1.1     ,12.1     ,2.0     ,8.7,1.4,13.3,1.6,24.7,2.1,74.2,2.2,4,90.4,62.26
0500000US19173,19,173,"Taylor County, Iowa",Taylor,Iowa,IA,6121,1.9     ,7.1     ,1.6     ,10.4     ,1.9     ,10.0,1.8,18.2,2.0,28.5,3.3,70.8,3.2,8,80.4,63.19
0500000US19175,19,175,"Union County, Iowa",Union,Iowa,IA,12241,3.2     ,6.7     ,1.5     ,14.3     ,2.4     ,12.0,2.1,16.6,2.9,25.3,3.5,73.5,3.5,2,49.5,69.99
0500000US19177,19,177,"Van Buren County, Iowa",Van Buren,Iowa,IA,7044,2.7     ,12.5     ,3.6     ,13.1     ,2.4     ,11.5,2.1,22.4,3.3,34.7,3.7,63.5,3.6,6,99.0,65.00
0500000US19179,19,179,"Wapello County, Iowa",Wapello,Iowa,IA,34969,3.7     ,6.0     ,1.2     ,15.5     ,1.9     ,18.8,1.9,16.4,1.5,25.7,2.1,73.4,2.1,2,74.1,65.00
0500000US19181,19,181,"Warren County, Iowa",Warren,Iowa,IA,51466,2.5     ,2.9     ,0.6     ,6.9     ,0.9     ,8.7,1.4,9.0,1.0,17.2,1.4,82.2,1.4,2,94.1,62.50
0500000US19183,19,183,"Washington County, Iowa",Washington,Iowa,IA,21965,2.5     ,8.5     ,1.9     ,9.3     ,1.7     ,8.6,1.5,13.6,2.2,22.9,2.4,75.9,2.5,5,66.4,63.31
0500000US19185,19,185,"Wayne County, Iowa",Wayne,Iowa,IA,6441,2.6     ,12.3     ,2.9     ,15.2     ,2.9     ,12.7,2.4,23.5,2.8,30.3,2.6,69.0,2.7,2,24.2,70.00
0500000US19187,19,187,"Webster County, Iowa",Webster,Iowa,IA,35904,3.1     ,5.1     ,0.9     ,15.3     ,1.7     ,13.2,1.5,16.6,1.6,24.5,1.6,74.9,1.7,3,83.3,61.24
0500000US19189,19,189,"Winnebago County, Iowa",Winnebago,Iowa,IA,10354,2.8     ,2.7     ,1.0     ,8.4     ,2.1     ,6.8,1.9,15.0,2.3,23.0,3.0,75.9,2.9,4,94.1,62.96
0500000US19191,19,191,"Winneshiek County, Iowa",Winneshiek,Iowa,IA,19991,2.9     ,1.8     ,0.6     ,8.6     ,1.6     ,5.1,1.2,13.4,1.8,20.5,2.2,78.8,2.2,2,83.1,66.64
0500000US19193,19,193,"Woodbury County, Iowa",Woodbury,Iowa,IA,103107,2.7     ,6.9     ,0.7     ,13.2     ,1.3     ,13.7,1.0,13.8,1.1,23.5,1.4,75.7,1.4,6,72.8,71.32
0500000US19195,19,195,"Worth County, Iowa",Worth,Iowa,IA,7381,2.8     ,4.9     ,1.1     ,9.3     ,2.0     ,10.1,1.7,17.5,2.2,25.7,2.7,73.6,2.6,5,85.0,79.99
0500000US19197,19,197,"Wright County, Iowa",Wright,Iowa,IA,12562,2.6     ,5.4     ,1.2     ,12.8     ,2.5     ,12.1,2.5,20.9,2.6,30.1,3.1,68.2,3.1,4,72.2,79.99
0500000US20001,20,001,"Allen County, Kansas",Allen,Kansas,KS,12369,3.5     ,5.8     ,1.3     ,16.5     ,2.6     ,11.0,2.2,18.1,2.7,26.4,2.8,73.3,2.8,7,81.3,62.75
0500000US20003,20,003,"Anderson County, Kansas",Anderson,Kansas,KS,7858,3.3     ,9.5     ,2.5     ,13.9     ,4.4     ,7.3,2.5,21.9,4.0,31.1,5.5,67.2,5.4,3,23.8,45.50
0500000US20005,20,005,"Atchison County, Kansas",Atchison,Kansas,KS,16073,5.2     ,7.2     ,1.6     ,17.6     ,3.3     ,11.7,3.4,19.2,2.8,27.8,3.7,71.0,3.9,4,77.5,47.98
0500000US20007,20,007,"Barber County, Kansas",Barber,Kansas,KS,4427,2.5     ,12.2     ,2.8     ,15.6     ,3.3     ,8.4,3.0,12.2,2.8,25.5,4.1,72.7,4.2,4,85.4,61.59
0500000US20009,20,009,"Barton County, Kansas",Barton,Kansas,KS,25779,3.1     ,11.5     ,1.7     ,16.7     ,3.1     ,8.5,2.1,14.7,1.9,26.3,3.1,72.9,3.1,6,92.2,61.52
0500000US20011,20,011,"Bourbon County, Kansas",Bourbon,Kansas,KS,14534,4.2     ,10.7     ,2.5     ,16.6     ,3.0     ,12.0,2.3,20.4,3.1,32.2,3.1,67.4,3.1,2,75.4,53.66
0500000US20013,20,013,"Brown County, Kansas",Brown,Kansas,KS,9564,3.2     ,8.0     ,1.3     ,14.2     ,2.1     ,9.8,1.9,17.6,2.1,26.2,2.8,72.9,2.8,4,74.4,71.97
0500000US20015,20,015,"Butler County, Kansas",Butler,Kansas,KS,66911,3.2     ,8.2     ,1.0     ,10.5     ,1.4     ,7.4,1.0,11.9,1.5,19.1,1.5,80.7,1.6,7,72.8,57.66
0500000US20017,20,017,"Chase County, Kansas",Chase,Kansas,KS,2648,2.8     ,8.9     ,2.6     ,12.6     ,4.4     ,8.9,2.8,19.2,4.4,29.3,4.6,70.4,4.5,2,7.5,51.25
0500000US20019,20,019,"Chautauqua County, Kansas",Chautauqua,Kansas,KS,3250,3.9     ,13.1     ,2.7     ,17.0     ,3.1     ,12.8,2.9,24.5,3.5,38.1,3.8,61.4,4.0,1,16.8,60.00
0500000US20021,20,021,"Cherokee County, Kansas",Cherokee,Kansas,KS,19939,3.4     ,12.5     ,2.5     ,13.8     ,2.5     ,11.7,1.9,16.7,2.4,29.0,2.8,69.9,2.8,6,87.2,61.50
0500000US20023,20,023,"Cheyenne County, Kansas",Cheyenne,Kansas,KS,2657,2.4     ,7.5     ,2.3     ,9.5     ,2.7     ,1.7,0.9,16.6,3.2,22.8,3.5,76.0,3.4,3,7.7,60.02
0500000US20025,20,025,"Clark County, Kansas",Clark,Kansas,KS,1994,2.3     ,8.5     ,3.0     ,11.0     ,3.2     ,5.8,2.8,20.6,4.6,34.0,5.1,65.4,5.1,1,43.4,60.00
0500000US20027,20,027,"Clay County, Kansas",Clay,Kansas,KS,8002,3.2     ,5.9     ,1.9     ,7.7     ,2.7     ,5.5,2.4,18.8,3.9,30.3,4.9,68.9,5.0,2,92.8,58.65
0500000US20029,20,029,"Cloud County, Kansas",Cloud,Kansas,KS,8786,3.2     ,9.4     ,1.9     ,12.1     ,2.4     ,8.0,2.8,16.4,2.7,31.2,3.7,68.5,3.7,3,93.2,63.97
0500000US20031,20,031,"Coffey County, Kansas",Coffey,Kansas,KS,8179,4.5     ,8.3     ,1.7     ,11.9     ,2.1     ,8.4,2.3,13.4,1.9,20.3,2.6,79.1,2.6,4,64.0,58.66
0500000US20033,20,033,"Comanche County, Kansas",Comanche,Kansas,KS,1700,2.6     ,9.3     ,4.6     ,6.2     ,2.6     ,1.5,1.0,13.0,3.8,23.9,5.0,75.8,5.0,2,65.5,98.98
0500000US20035,20,035,"Cowley County, Kansas",Cowley,Kansas,KS,34908,3.4     ,9.7     ,1.5     ,15.2     ,2.1     ,14.4,1.9,14.0,1.4,26.7,2.0,72.5,2.0,3,84.1,67.19
0500000US20037,20,037,"Crawford County, Kansas",Crawford,Kansas,KS,38818,3.9     ,10.9     ,1.4     ,20.9     ,2.1     ,11.5,1.2,13.8,1.4,23.6,2.0,76.0,2.0,5,89.2,63.66
0500000US20039,20,039,"Decatur County, Kansas",Decatur,Kansas,KS,2827,3.0     ,10.5     ,3.5     ,18.6     ,4.4     ,8.6,4.0,13.1,4.0,22.7,4.8,76.9,4.9,1,52.9,57.65
0500000US20041,20,041,"Dickinson County, Kansas",Dickinson,Kansas,KS,18466,3.6     ,7.4     ,1.4     ,12.5     ,2.0     ,10.0,2.0,16.5,2.5,26.1,2.8,73.2,2.9,5,77.5,50.33
0500000US20043,20,043,"Doniphan County, Kansas",Doniphan,Kansas,KS,7600,3.4     ,9.9     ,1.6     ,14.6     ,3.3     ,9.5,2.0,23.0,2.9,33.3,3.4,64.8,3.3,4,82.5,53.72
0500000US20045,20,045,"Douglas County, Kansas",Douglas,Kansas,KS,122259,2.9     ,7.7     ,0.7     ,18.7     ,1.3     ,6.1,1.0,5.8,0.7,13.6,1.1,86.1,1.1,8,92.1,57.19
0500000US20047,20,047,"Edwards County, Kansas",Edwards,Kansas,KS,2798,2.6     ,7.2     ,2.1     ,8.5     ,2.3     ,8.1,3.3,18.3,3.2,33.1,4.2,65.4,4.2,4,72.3,58.65
0500000US20049,20,049,"Elk County, Kansas",Elk,Kansas,KS,2530,3.7     ,9.7     ,2.2     ,14.6     ,2.7     ,11.7,2.8,21.8,4.4,34.6,5.8,64.3,5.8,1,62.6,82.50
0500000US20051,20,051,"Ellis County, Kansas",Ellis,Kansas,KS,28553,2.3     ,6.4     ,1.3     ,16.0     ,2.3     ,6.2,1.5,11.9,1.7,19.8,2.4,80.0,2.4,3,98.9,59.77
0500000US20053,20,053,"Ellsworth County, Kansas",Ellsworth,Kansas,KS,6102,2.8     ,5.4     ,1.5     ,11.0     ,2.4     ,6.2,1.8,15.3,2.6,26.1,3.9,73.2,3.8,4,64.6,75.97
0500000US20055,20,055,"Finney County, Kansas",Finney,Kansas,KS,36467,2.3     ,12.9     ,1.4     ,14.8     ,2.3     ,10.4,1.7,13.5,1.7,22.4,1.8,77.4,1.8,2,83.1,71.19
0500000US20057,20,057,"Ford County, Kansas",Ford,Kansas,KS,33619,2.5     ,14.0     ,2.1     ,14.4     ,2.7     ,9.5,2.1,14.1,2.3,24.0,2.2,75.7,2.3,2,82.1,84.20
0500000US20059,20,059,"Franklin County, Kansas",Franklin,Kansas,KS,25544,3.3     ,7.1     ,2.0     ,10.3     ,1.9     ,9.0,1.8,14.8,2.5,30.6,2.8,68.8,2.8,6,62.9,48.20
0500000US20061,20,061,"Geary County, Kansas",Geary,Kansas,KS,31670,4.4     ,6.7     ,1.2     ,12.2     ,2.2     ,6.8,1.4,7.6,1.4,17.3,2.3,82.2,2.3,8,87.2,61.99
0500000US20063,20,063,"Gove County, Kansas",Gove,Kansas,KS,2636,2.1     ,10.8     ,2.7     ,11.8     ,3.2     ,4.5,1.8,15.0,2.7,23.4,3.3,76.2,3.3,2,74.7,63.49
0500000US20065,20,065,"Graham County, Kansas",Graham,Kansas,KS,2482,3.1     ,7.5     ,2.5     ,9.6     ,2.4     ,6.8,2.4,15.8,3.0,22.0,3.9,76.7,3.9,1,98.8,62.95
0500000US20067,20,067,"Grant County, Kansas",Grant,Kansas,KS,7150,2.9     ,18.1     ,5.0     ,8.8     ,4.1     ,4.6,3.8,11.6,4.3,20.5,6.3,79.4,6.3,2,100.0,78.66
0500000US20069,20,069,"Gray County, Kansas",Gray,Kansas,KS,5988,2.0     ,12.6     ,2.3     ,6.0     ,2.3     ,2.5,1.2,10.3,2.5,22.5,3.1,76.9,3.1,1,57.9,70.25
0500000US20071,20,071,"Greeley County, Kansas",Greeley,Kansas,KS,1232,2.3     ,5.8     ,3.1     ,8.5     ,5.3     ,5.1,3.6,17.0,6.0,21.7,6.3,78.3,6.3,1,60.9,79.99
0500000US20073,20,073,"Greenwood County, Kansas",Greenwood,Kansas,KS,5982,3.2     ,8.4     ,1.6     ,12.2     ,2.2     ,11.4,2.2,21.5,2.2,34.4,3.6,64.8,3.6,3,67.8,56.49
0500000US20075,20,075,"Hamilton County, Kansas",Hamilton,Kansas,KS,2539,1.9     ,21.3     ,5.4     ,11.2     ,5.1     ,4.8,2.7,16.5,5.2,26.9,6.7,72.4,6.6,2,100.0,84.99
0500000US20077,20,077,"Harper County, Kansas",Harper,Kansas,KS,5436,2.5     ,11.5     ,2.4     ,16.1     ,3.7     ,9.3,2.9,17.0,2.8,27.5,3.9,71.9,3.9,3,60.1,69.65
0500000US20079,20,079,"Harvey County, Kansas",Harvey,Kansas,KS,34429,2.9     ,8.9     ,1.5     ,11.2     ,2.0     ,5.7,1.5,15.3,2.2,20.4,2.3,79.1,2.3,3,84.8,63.66
0500000US20081,20,081,"Haskell County, Kansas",Haskell,Kansas,KS,3968,2.3     ,18.8     ,3.2     ,12.7     ,4.3     ,2.8,1.8,14.1,3.3,23.8,3.6,75.2,3.9,3,72.0,77.00
0500000US20083,20,083,"Hodgeman County, Kansas",Hodgeman,Kansas,KS,1794,2.4     ,9.6     ,3.0     ,11.6     ,4.8     ,3.8,1.9,10.4,2.7,21.0,5.4,78.1,5.3,1,44.9,86.24
0500000US20085,20,085,"Jackson County, Kansas",Jackson,Kansas,KS,13171,2.9     ,5.2     ,1.4     ,10.0     ,1.7     ,6.8,1.9,15.2,2.3,22.0,2.4,77.3,2.5,7,46.0,61.95
0500000US20087,20,087,"Jefferson County, Kansas",Jefferson,Kansas,KS,19043,3.1     ,7.2     ,1.3     ,8.0     ,1.5     ,6.3,1.4,12.7,1.8,21.7,2.4,77.9,2.3,5,57.5,60.98
0500000US20089,20,089,"Jewell County, Kansas",Jewell,Kansas,KS,2879,2.8     ,6.8     ,2.1     ,15.9     ,4.0     ,6.7,2.3,23.6,3.3,33.1,3.8,66.4,3.7,3,89.9,57.22
0500000US20091,20,091,"Johnson County, Kansas",Johnson,Kansas,KS,602401,2.8     ,6.0     ,0.4     ,5.6     ,0.3     ,3.2,0.3,4.9,0.2,8.4,0.4,91.3,0.4,12,99.4,67.61
0500000US20093,20,093,"Kearny County, Kansas",Kearny,Kansas,KS,3838,2.3     ,12.3     ,4.3     ,19.9     ,7.1     ,9.3,3.9,14.4,4.6,26.0,5.4,73.4,5.5,2,99.5,74.99
0500000US20095,20,095,"Kingman County, Kansas",Kingman,Kansas,KS,7152,3.2     ,6.9     ,2.0     ,7.7     ,2.1     ,4.4,1.6,15.7,2.3,28.1,3.2,71.1,3.2,5,59.4,80.72
0500000US20097,20,097,"Kiowa County, Kansas",Kiowa,Kansas,KS,2475,2.3     ,9.5     ,2.7     ,8.3     ,2.3     ,7.7,2.2,15.6,2.6,27.8,3.9,71.5,3.8,1,36.3,68.22
0500000US20099,20,099,"Labette County, Kansas",Labette,Kansas,KS,19618,4.0     ,10.2     ,1.6     ,17.9     ,2.4     ,9.6,1.7,14.8,2.0,26.0,2.6,73.1,2.7,6,68.1,63.00
0500000US20101,20,101,"Lane County, Kansas",Lane,Kansas,KS,1535,2.6     ,10.7     ,4.3     ,12.8     ,5.9     ,7.0,3.4,10.9,3.7,18.2,4.8,81.1,4.9,1,97.9,65.00
0500000US20103,20,103,"Leavenworth County, Kansas",Leavenworth,Kansas,KS,81758,3.4     ,4.5     ,0.6     ,8.9     ,1.0     ,7.1,1.0,9.1,0.9,18.7,1.4,80.9,1.4,7,82.8,57.32
0500000US20105,20,105,"Lincoln County, Kansas",Lincoln,Kansas,KS,2962,2.3     ,10.0     ,2.6     ,9.2     ,3.0     ,5.5,2.0,18.4,4.7,28.2,4.7,71.8,4.7,1,27.5,56.47
0500000US20107,20,107,"Linn County, Kansas",Linn,Kansas,KS,9703,5.9     ,11.0     ,1.8     ,16.5     ,3.4     ,8.3,2.0,19.1,3.1,41.7,3.5,57.2,3.4,4,53.0,83.75
0500000US20109,20,109,"Logan County, Kansas",Logan,Kansas,KS,2794,2.0     ,5.5     ,2.5     ,7.6     ,2.6     ,7.9,3.3,15.3,3.7,22.2,3.7,77.3,3.8,1,89.1,62.50
0500000US20111,20,111,"Lyon County, Kansas",Lyon,Kansas,KS,33195,3.4     ,9.1     ,1.4     ,17.3     ,2.2     ,9.5,1.9,10.9,1.5,19.8,1.9,79.7,1.9,3,78.5,55.85
0500000US20113,20,113,"McPherson County, Kansas",McPherson,Kansas,KS,28542,2.2     ,6.7     ,1.1     ,9.9     ,1.6     ,6.0,1.4,11.8,1.5,21.1,1.9,78.6,1.9,5,68.5,49.00
0500000US20115,20,115,"Marion County, Kansas",Marion,Kansas,KS,11884,3.0     ,6.0     ,1.0     ,9.3     ,1.6     ,4.2,1.0,16.7,1.9,27.1,2.6,72.1,2.6,2,42.8,55.17
0500000US20117,20,117,"Marshall County, Kansas",Marshall,Kansas,KS,9707,2.9     ,7.0     ,1.5     ,9.4     ,1.9     ,5.7,2.0,17.5,2.2,26.5,2.8,72.8,2.9,7,76.9,57.00
0500000US20119,20,119,"Meade County, Kansas",Meade,Kansas,KS,4033,2.3     ,12.9     ,3.0     ,12.2     ,3.4     ,6.8,2.3,15.0,3.2,22.7,4.2,77.3,4.2,0,0.0,N/A
0500000US20121,20,121,"Miami County, Kansas",Miami,Kansas,KS,34237,3.3     ,5.1     ,1.1     ,7.7     ,1.7     ,8.2,1.8,11.5,2.0,26.1,3.1,72.1,3.1,7,65.5,70.85
0500000US20123,20,123,"Mitchell County, Kansas",Mitchell,Kansas,KS,5979,2.4     ,7.5     ,2.1     ,16.3     ,4.5     ,4.5,2.0,15.7,3.0,22.6,3.7,76.9,3.7,3,90.5,57.77
0500000US20125,20,125,"Montgomery County, Kansas",Montgomery,Kansas,KS,31829,4.1     ,11.2     ,1.2     ,18.3     ,2.2     ,15.4,1.9,15.9,1.7,26.8,2.2,72.7,2.2,2,75.5,61.50
0500000US20127,20,127,"Morris County, Kansas",Morris,Kansas,KS,5620,2.7     ,9.1     ,2.1     ,9.4     ,2.6     ,5.7,2.1,15.4,3.5,21.9,3.7,77.2,3.8,1,96.9,50.33
0500000US20129,20,129,"Morton County, Kansas",Morton,Kansas,KS,2587,2.9     ,13.5     ,5.3     ,7.4     ,2.7     ,1.7,1.1,18.4,5.8,29.4,6.6,70.6,6.6,3,100.0,102.32
0500000US20131,20,131,"Nemaha County, Kansas",Nemaha,Kansas,KS,10231,2.8     ,5.5     ,1.5     ,10.0     ,1.8     ,3.8,1.1,16.2,2.4,25.0,3.0,74.8,3.0,3,64.3,62.96
0500000US20133,20,133,"Neosho County, Kansas",Neosho,Kansas,KS,16007,4.6     ,11.5     ,2.1     ,17.5     ,3.0     ,13.1,2.2,21.4,3.2,30.7,3.3,68.7,3.3,4,70.5,60.25
0500000US20135,20,135,"Ness County, Kansas",Ness,Kansas,KS,2750,2.5     ,7.3     ,2.6     ,7.5     ,2.0     ,3.4,1.3,19.5,3.7,27.4,4.2,72.4,4.2,1,75.7,58.32
0500000US20137,20,137,"Norton County, Kansas",Norton,Kansas,KS,5361,2.2     ,8.3     ,3.2     ,12.7     ,4.3     ,7.0,4.0,18.1,3.9,21.5,4.0,77.5,4.0,1,88.4,57.65
0500000US20139,20,139,"Osage County, Kansas",Osage,Kansas,KS,15949,3.6     ,10.0     ,1.6     ,12.7     ,2.1     ,8.1,1.7,15.2,2.1,23.3,2.6,75.3,2.6,2,58.9,63.00
0500000US20141,20,141,"Osborne County, Kansas",Osborne,Kansas,KS,3421,2.0     ,9.4     ,2.0     ,13.4     ,3.4     ,6.4,2.5,17.1,3.1,26.8,3.4,72.0,3.3,4,98.0,55.70
0500000US20143,20,143,"Ottawa County, Kansas",Ottawa,Kansas,KS,5704,2.7     ,7.4     ,2.7     ,10.4     ,2.5     ,5.4,2.0,18.6,3.5,29.6,3.9,67.7,3.9,2,59.4,55.31
0500000US20145,20,145,"Pawnee County, Kansas",Pawnee,Kansas,KS,6414,2.9     ,10.8     ,3.6     ,8.7     ,2.1     ,5.3,3.2,18.9,5.3,30.9,6.7,68.9,6.7,2,69.7,56.47
0500000US20147,20,147,"Phillips County, Kansas",Phillips,Kansas,KS,5234,2.6     ,5.5     ,1.7     ,9.7     ,3.0     ,6.5,2.4,11.4,2.2,19.5,3.4,80.2,3.5,1,75.7,61.48
0500000US20149,20,149,"Pottawatomie County, Kansas",Pottawatomie,Kansas,KS,24383,2.8     ,5.1     ,1.1     ,9.7     ,2.4     ,7.1,2.1,8.2,2.0,16.9,2.4,82.9,2.4,7,95.3,56.34
0500000US20151,20,151,"Pratt County, Kansas",Pratt,Kansas,KS,9164,2.5     ,7.5     ,2.4     ,11.6     ,3.1     ,5.5,2.2,14.5,3.3,26.2,3.8,73.3,3.8,3,80.6,71.99
0500000US20153,20,153,"Rawlins County, Kansas",Rawlins,Kansas,KS,2530,2.2     ,5.7     ,2.0     ,9.2     ,2.1     ,4.3,1.7,13.6,3.4,21.1,4.0,78.8,4.0,3,50.5,61.99
0500000US20155,20,155,"Reno County, Kansas",Reno,Kansas,KS,61998,3.2     ,8.7     ,0.9     ,13.3     ,1.9     ,12.1,1.5,13.6,1.1,21.7,1.6,77.8,1.6,4,79.9,55.25
0500000US20157,20,157,"Republic County, Kansas",Republic,Kansas,KS,4636,2.6     ,3.9     ,1.2     ,10.7     ,2.4     ,6.1,1.9,21.5,3.2,32.5,4.2,66.2,4.1,2,66.6,63.21
0500000US20159,20,159,"Rice County, Kansas",Rice,Kansas,KS,9537,2.8     ,9.1     ,1.9     ,16.9     ,3.5     ,8.8,2.1,17.5,2.5,23.6,3.2,76.0,3.2,5,80.9,70.14
0500000US20161,20,161,"Riley County, Kansas",Riley,Kansas,KS,74232,2.8     ,5.7     ,0.9     ,21.6     ,1.6     ,5.8,1.0,5.7,1.0,13.0,1.6,86.8,1.5,10,86.1,57.61
0500000US20163,20,163,"Rooks County, Kansas",Rooks,Kansas,KS,4920,3.5     ,8.8     ,2.5     ,8.0     ,1.6     ,5.5,2.2,15.6,2.6,26.1,3.5,73.3,3.5,1,86.9,57.63
0500000US20165,20,165,"Rush County, Kansas",Rush,Kansas,KS,3036,2.8     ,7.6     ,2.2     ,9.8     ,2.4     ,9.4,2.6,18.2,2.9,27.7,4.1,72.1,4.1,2,82.0,54.57
0500000US20167,20,167,"Russell County, Kansas",Russell,Kansas,KS,6856,2.9     ,8.1     ,2.3     ,6.4     ,2.4     ,4.8,2.0,17.7,4.1,22.3,4.3,76.7,4.4,6,98.7,71.46
0500000US20169,20,169,"Saline County, Kansas",Saline,Kansas,KS,54224,3.0     ,9.3     ,1.1     ,12.2     ,1.4     ,9.5,1.6,14.3,1.9,21.7,2.1,77.9,2.1,3,87.4,62.22
0500000US20171,20,171,"Scott County, Kansas",Scott,Kansas,KS,4823,1.9     ,5.8     ,3.6     ,2.3     ,1.8     ,3.2,2.7,9.8,5.7,13.3,6.8,86.7,6.8,2,71.0,67.75
0500000US20173,20,173,"Sedgwick County, Kansas",Sedgwick,Kansas,KS,516042,3.5     ,10.9     ,0.5     ,14.0     ,0.6     ,10.6,0.4,12.6,0.5,20.2,0.6,79.4,0.6,4,95.0,58.59
0500000US20175,20,175,"Seward County, Kansas",Seward,Kansas,KS,21428,3.1     ,17.6     ,2.1     ,16.7     ,3.0     ,7.6,2.1,14.8,3.2,22.5,3.4,77.1,3.5,1,57.5,60.25
0500000US20177,20,177,"Shawnee County, Kansas",Shawnee,Kansas,KS,176875,3.3     ,7.8     ,0.6     ,12.8     ,1.0     ,9.0,0.8,13.8,0.9,27.0,1.1,72.6,1.1,4,93.3,71.37
0500000US20179,20,179,"Sheridan County, Kansas",Sheridan,Kansas,KS,2521,2.2     ,10.5     ,3.1     ,5.1     ,2.2     ,5.6,2.8,13.8,3.0,22.4,4.2,76.5,4.3,2,76.4,62.65
0500000US20181,20,181,"Sherman County, Kansas",Sherman,Kansas,KS,5917,2.7     ,7.8     ,3.4     ,19.1     ,6.1     ,9.8,4.6,12.1,3.1,14.5,3.7,83.6,3.7,3,86.6,62.50
0500000US20183,20,183,"Smith County, Kansas",Smith,Kansas,KS,3583,2.5     ,7.2     ,1.9     ,12.8     ,2.7     ,7.1,2.0,17.0,2.7,21.2,2.5,77.9,2.6,1,89.3,61.48
0500000US20185,20,185,"Stafford County, Kansas",Stafford,Kansas,KS,4156,2.7     ,9.3     ,1.9     ,14.0     ,4.1     ,8.1,2.0,17.4,2.9,28.8,3.4,70.3,3.4,3,31.4,60.14
0500000US20187,20,187,"Stanton County, Kansas",Stanton,Kansas,KS,2006,2.5     ,11.3     ,5.0     ,14.7     ,6.2     ,1.6,1.3,17.0,6.7,31.1,7.5,68.9,7.5,2,100.0,84.99
0500000US20189,20,189,"Stevens County, Kansas",Stevens,Kansas,KS,5485,2.6     ,16.4     ,5.5     ,18.1     ,5.0     ,7.1,3.6,10.9,3.5,27.6,6.0,72.2,6.0,2,98.9,78.66
0500000US20191,20,191,"Sumner County, Kansas",Sumner,Kansas,KS,22836,3.4     ,8.6     ,1.4     ,12.4     ,2.1     ,10.4,1.6,14.6,1.8,25.3,2.3,73.8,2.3,5,99.9,72.16
0500000US20193,20,193,"Thomas County, Kansas",Thomas,Kansas,KS,7777,2.3     ,6.8     ,2.4     ,11.1     ,3.0     ,6.5,3.9,8.0,2.8,14.5,4.6,84.2,4.6,3,90.6,63.49
0500000US20195,20,195,"Trego County, Kansas",Trego,Kansas,KS,2803,2.8     ,9.8     ,3.5     ,7.6     ,3.3     ,3.2,1.7,7.4,2.5,14.0,3.6,86.0,3.6,3,87.2,56.45
0500000US20197,20,197,"Wabaunsee County, Kansas",Wabaunsee,Kansas,KS,6931,3.2     ,6.1     ,1.3     ,5.7     ,1.4     ,4.4,1.2,16.6,2.7,22.7,3.0,75.6,3.0,2,32.4,48.97
0500000US20199,20,199,"Wallace County, Kansas",Wallace,Kansas,KS,1518,2.6     ,7.7     ,2.7     ,11.7     ,6.1     ,6.5,3.5,19.6,4.1,22.4,4.5,77.6,4.5,2,48.8,72.50
0500000US20201,20,201,"Washington County, Kansas",Washington,Kansas,KS,5406,2.6     ,4.7     ,1.0     ,13.0     ,3.5     ,4.4,1.4,20.5,2.7,30.5,3.3,68.8,3.4,3,58.7,60.97
0500000US20203,20,203,"Wichita County, Kansas",Wichita,Kansas,KS,2119,2.0     ,5.4     ,3.0     ,4.4     ,2.5     ,4.4,3.0,9.2,3.6,23.5,6.9,76.2,7.0,1,63.1,72.50
0500000US20205,20,205,"Wilson County, Kansas",Wilson,Kansas,KS,8525,4.0     ,8.0     ,1.6     ,14.4     ,2.8     ,11.8,2.7,20.6,2.5,36.2,3.7,62.9,3.7,5,42.5,51.50
0500000US20207,20,207,"Woodson County, Kansas",Woodson,Kansas,KS,3138,4.2     ,14.8     ,3.0     ,22.0     ,3.7     ,15.9,2.6,25.7,4.4,37.5,4.0,61.6,4.0,2,48.7,62.00
0500000US20209,20,209,"Wyandotte County, Kansas",Wyandotte,Kansas,KS,165429,4.3     ,18.5     ,0.8     ,20.1     ,1.2     ,15.4,0.8,14.3,0.7,27.8,0.9,71.9,0.9,7,99.8,68.08
0500000US21001,21,001,"Adair County, Kentucky",Adair,Kentucky,KY,19202,5.3     ,6.9     ,2.1     ,21.6     ,3.7     ,17.0,2.6,23.9,2.9,32.2,3.3,66.6,3.3,4,77.7,66.65
